peak_order,sample_index,milliseconds,timestamp
538,101145,505725.0,2018-04-17 18:40:35.725000
539,101291,506455.0,2018-04-17 18:40:36.455000
540,101510,507550.0,2018-04-17 18:40:37.550000
541,101668,508340.0,2018-04-17 18:40:38.340000
542,101854,509270.0,2018-04-17 18:40:39.270000
543,102113,510565.0,2018-04-17 18:40:40.565000
544,102289,511445.0,2018-04-17 18:40:41.445000
545,102466,512330.0,2018-04-17 18:40:42.330000
546,102648,513240.0,2018-04-17 18:40:43.240000
547,102807,514035.0,2018-04-17 18:40:44.035000
548,102954,514770.0,2018-04-17 18:40:44.770000
549,103181,515905.0,2018-04-17 18:40:45.905000
550,103327,516635.0,2018-04-17 18:40:46.635000
551,103483,517415.0,2018-04-17 18:40:47.415000
552,103669,518345.0,2018-04-17 18:40:48.345000
553,103815,519075.0,2018-04-17 18:40:49.075000
554,103976,519880.0,2018-04-17 18:40:49.880000
555,104127,520635.0,2018-04-17 18:40:50.635000
556,104354,521770.0,2018-04-17 18:40:51.770000
557,104546,522730.0,2018-04-17 18:40:52.730000
558,104798,523990.0,2018-04-17 18:40:53.990000
559,104997,524985.0,2018-04-17 18:40:54.985000
560,105138,525690.0,2018-04-17 18:40:55.690000
561,105299,526495.0,2018-04-17 18:40:56.495000
562,105514,527570.0,2018-04-17 18:40:57.570000
563,105668,528340.0,2018-04-17 18:40:58.340000
564,105820,529100.0,2018-04-17 18:40:59.100000
565,106010,530050.0,2018-04-17 18:41:00.050000
566,106169,530845.0,2018-04-17 18:41:00.845000
567,106314,531570.0,2018-04-17 18:41:01.570000
568,106463,532315.0,2018-04-17 18:41:02.315000
569,106676,533380.0,2018-04-17 18:41:03.380000
570,106900,534500.0,2018-04-17 18:41:04.500000
571,107069,535345.0,2018-04-17 18:41:05.345000
572,107302,536510.0,2018-04-17 18:41:06.510000
573,107510,537550.0,2018-04-17 18:41:07.550000
574,107703,538515.0,2018-04-17 18:41:08.515000
575,107875,539375.0,2018-04-17 18:41:09.375000
576,108073,540365.0,2018-04-17 18:41:10.365000
577,108230,541150.0,2018-04-17 18:41:11.150000
578,108385,541925.0,2018-04-17 18:41:11.925000
579,108533,542665.0,2018-04-17 18:41:12.665000
580,108684,543420.0,2018-04-17 18:41:13.420000
581,108837,544185.0,2018-04-17 18:41:14.185000
582,109073,545365.0,2018-04-17 18:41:15.365000
583,109220,546100.0,2018-04-17 18:41:16.100000
584,109423,547115.0,2018-04-17 18:41:17.115000
585,109651,548255.0,2018-04-17 18:41:18.255000
586,109836,549180.0,2018-04-17 18:41:19.180000
587,110050,550250.0,2018-04-17 18:41:20.250000
588,110209,551045.0,2018-04-17 18:41:21.045000
589,110349,551745.0,2018-04-17 18:41:21.745000
590,110541,552705.0,2018-04-17 18:41:22.705000
591,110708,553540.0,2018-04-17 18:41:23.540000
592,110932,554660.0,2018-04-17 18:41:24.660000
593,111142,555710.0,2018-04-17 18:41:25.710000
594,111366,556830.0,2018-04-17 18:41:26.830000
595,111565,557825.0,2018-04-17 18:41:27.825000
596,111754,558770.0,2018-04-17 18:41:28.770000
597,111942,559710.0,2018-04-17 18:41:29.710000
598,112162,560810.0,2018-04-17 18:41:30.810000
599,112324,561620.0,2018-04-17 18:41:31.620000
600,112477,562385.0,2018-04-17 18:41:32.385000
601,112674,563370.0,2018-04-17 18:41:33.370000
602,112907,564535.0,2018-04-17 18:41:34.535000
603,113111,565555.0,2018-04-17 18:41:35.555000
604,113305,566525.0,2018-04-17 18:41:36.525000
605,113442,567210.0,2018-04-17 18:41:37.210000
606,113698,568490.0,2018-04-17 18:41:38.490000
607,113970,569850.0,2018-04-17 18:41:39.850000
608,114129,570645.0,2018-04-17 18:41:40.645000
609,114286,571430.0,2018-04-17 18:41:41.430000
610,114487,572435.0,2018-04-17 18:41:42.435000
611,114670,573350.0,2018-04-17 18:41:43.350000
612,114815,574075.0,2018-04-17 18:41:44.075000
613,114986,574930.0,2018-04-17 18:41:44.930000
614,115200,576000.0,2018-04-17 18:41:46
615,115355,576775.0,2018-04-17 18:41:46.775000
616,115506,577530.0,2018-04-17 18:41:47.530000
617,115654,578270.0,2018-04-17 18:41:48.270000
618,115813,579065.0,2018-04-17 18:41:49.065000
619,116044,580220.0,2018-04-17 18:41:50.220000
620,116184,580920.0,2018-04-17 18:41:50.920000
621,116345,581725.0,2018-04-17 18:41:51.725000
622,116608,583040.0,2018-04-17 18:41:53.040000
623,116760,583800.0,2018-04-17 18:41:53.800000
624,116918,584590.0,2018-04-17 18:41:54.590000
625,117067,585335.0,2018-04-17 18:41:55.335000
626,117231,586155.0,2018-04-17 18:41:56.155000
627,117470,587350.0,2018-04-17 18:41:57.350000
628,117683,588415.0,2018-04-17 18:41:58.415000
629,117882,589410.0,2018-04-17 18:41:59.410000
630,118076,590380.0,2018-04-17 18:42:00.380000
631,118307,591535.0,2018-04-17 18:42:01.535000
632,118534,592670.0,2018-04-17 18:42:02.670000
633,118682,593410.0,2018-04-17 18:42:03.410000
634,118827,594135.0,2018-04-17 18:42:04.135000
635,119004,595020.0,2018-04-17 18:42:05.020000
636,119225,596125.0,2018-04-17 18:42:06.125000
637,119462,597310.0,2018-04-17 18:42:07.310000
638,119657,598285.0,2018-04-17 18:42:08.285000
639,119876,599380.0,2018-04-17 18:42:09.380000
640,120049,600245.0,2018-04-17 18:42:10.245000
641,120225,601125.0,2018-04-17 18:42:11.125000
642,120431,602155.0,2018-04-17 18:42:12.155000
643,120597,602985.0,2018-04-17 18:42:12.985000
644,120815,604075.0,2018-04-17 18:42:14.075000
645,121020,605100.0,2018-04-17 18:42:15.100000
646,121222,606110.0,2018-04-17 18:42:16.110000
647,121500,607500.0,2018-04-17 18:42:17.500000
648,121685,608425.0,2018-04-17 18:42:18.425000
649,121824,609120.0,2018-04-17 18:42:19.120000
650,122086,610430.0,2018-04-17 18:42:20.430000
651,122301,611505.0,2018-04-17 18:42:21.505000
652,122540,612700.0,2018-04-17 18:42:22.700000
653,122691,613455.0,2018-04-17 18:42:23.455000
654,122897,614485.0,2018-04-17 18:42:24.485000
655,123088,615440.0,2018-04-17 18:42:25.440000
656,123339,616695.0,2018-04-17 18:42:26.695000
657,123587,617935.0,2018-04-17 18:42:27.935000
658,123810,619050.0,2018-04-17 18:42:29.050000
659,123979,619895.0,2018-04-17 18:42:29.895000
660,124171,620855.0,2018-04-17 18:42:30.855000
661,124352,621760.0,2018-04-17 18:42:31.760000
662,124504,622520.0,2018-04-17 18:42:32.520000
663,124697,623485.0,2018-04-17 18:42:33.485000
664,124905,624525.0,2018-04-17 18:42:34.525000
665,125096,625480.0,2018-04-17 18:42:35.480000
666,125246,626230.0,2018-04-17 18:42:36.230000
667,125432,627160.0,2018-04-17 18:42:37.160000
668,125611,628055.0,2018-04-17 18:42:38.055000
669,125846,629230.0,2018-04-17 18:42:39.230000
670,126054,630270.0,2018-04-17 18:42:40.270000
671,126192,630960.0,2018-04-17 18:42:40.960000
672,126339,631695.0,2018-04-17 18:42:41.695000
673,126489,632445.0,2018-04-17 18:42:42.445000
674,126694,633470.0,2018-04-17 18:42:43.470000
675,126947,634735.0,2018-04-17 18:42:44.735000
676,127096,635480.0,2018-04-17 18:42:45.480000
677,127339,636695.0,2018-04-17 18:42:46.695000
678,127559,637795.0,2018-04-17 18:42:47.795000
679,127823,639115.0,2018-04-17 18:42:49.115000
680,127958,639790.0,2018-04-17 18:42:49.790000
681,128151,640755.0,2018-04-17 18:42:50.755000
682,128369,641845.0,2018-04-17 18:42:51.845000
683,128560,642800.0,2018-04-17 18:42:52.800000
684,128727,643635.0,2018-04-17 18:42:53.635000
685,128877,644385.0,2018-04-17 18:42:54.385000
686,129027,645135.0,2018-04-17 18:42:55.135000
687,129181,645905.0,2018-04-17 18:42:55.905000
688,129342,646710.0,2018-04-17 18:42:56.710000
689,129546,647730.0,2018-04-17 18:42:57.730000
690,129777,648885.0,2018-04-17 18:42:58.885000
691,129958,649790.0,2018-04-17 18:42:59.790000
692,130105,650525.0,2018-04-17 18:43:00.525000
693,130251,651255.0,2018-04-17 18:43:01.255000
694,130404,652020.0,2018-04-17 18:43:02.020000
695,130567,652835.0,2018-04-17 18:43:02.835000
696,130709,653545.0,2018-04-17 18:43:03.545000
697,130928,654640.0,2018-04-17 18:43:04.640000
698,131094,655470.0,2018-04-17 18:43:05.470000
699,131249,656245.0,2018-04-17 18:43:06.245000
700,131399,656995.0,2018-04-17 18:43:06.995000
701,131556,657780.0,2018-04-17 18:43:07.780000
702,131719,658595.0,2018-04-17 18:43:08.595000
703,131863,659315.0,2018-04-17 18:43:09.315000
704,132052,660260.0,2018-04-17 18:43:10.260000
705,132251,661255.0,2018-04-17 18:43:11.255000
706,132476,662380.0,2018-04-17 18:43:12.380000
707,132636,663180.0,2018-04-17 18:43:13.180000
708,132848,664240.0,2018-04-17 18:43:14.240000
709,133047,665235.0,2018-04-17 18:43:15.235000
710,133193,665965.0,2018-04-17 18:43:15.965000
711,133360,666800.0,2018-04-17 18:43:16.800000
712,133521,667605.0,2018-04-17 18:43:17.605000
713,133674,668370.0,2018-04-17 18:43:18.370000
714,133828,669140.0,2018-04-17 18:43:19.140000
715,133981,669905.0,2018-04-17 18:43:19.905000
716,134134,670670.0,2018-04-17 18:43:20.670000
717,134288,671440.0,2018-04-17 18:43:21.440000
718,134440,672200.0,2018-04-17 18:43:22.200000
719,134595,672975.0,2018-04-17 18:43:22.975000
720,134751,673755.0,2018-04-17 18:43:23.755000
721,134901,674505.0,2018-04-17 18:43:24.505000
722,135107,675535.0,2018-04-17 18:43:25.535000
723,135330,676650.0,2018-04-17 18:43:26.650000
724,135540,677700.0,2018-04-17 18:43:27.700000
725,135726,678630.0,2018-04-17 18:43:28.630000
726,135984,679920.0,2018-04-17 18:43:29.920000
727,136139,680695.0,2018-04-17 18:43:30.695000
728,136358,681790.0,2018-04-17 18:43:31.790000
729,136578,682890.0,2018-04-17 18:43:32.890000
730,136789,683945.0,2018-04-17 18:43:33.945000
731,136938,684690.0,2018-04-17 18:43:34.690000
732,137111,685555.0,2018-04-17 18:43:35.555000
733,137343,686715.0,2018-04-17 18:43:36.715000
734,137534,687670.0,2018-04-17 18:43:37.670000
735,137808,689040.0,2018-04-17 18:43:39.040000
736,138055,690275.0,2018-04-17 18:43:40.275000
737,138265,691325.0,2018-04-17 18:43:41.325000
738,138429,692145.0,2018-04-17 18:43:42.145000
739,138626,693130.0,2018-04-17 18:43:43.130000
740,138795,693975.0,2018-04-17 18:43:43.975000
741,138982,694910.0,2018-04-17 18:43:44.910000
742,139120,695600.0,2018-04-17 18:43:45.600000
743,139346,696730.0,2018-04-17 18:43:46.730000
744,139563,697815.0,2018-04-17 18:43:47.815000
745,139726,698630.0,2018-04-17 18:43:48.630000
746,139954,699770.0,2018-04-17 18:43:49.770000
747,140137,700685.0,2018-04-17 18:43:50.685000
748,140327,701635.0,2018-04-17 18:43:51.635000
749,140480,702400.0,2018-04-17 18:43:52.400000
750,140668,703340.0,2018-04-17 18:43:53.340000
751,140878,704390.0,2018-04-17 18:43:54.390000
752,141057,705285.0,2018-04-17 18:43:55.285000
753,141289,706445.0,2018-04-17 18:43:56.445000
754,141447,707235.0,2018-04-17 18:43:57.235000
755,141600,708000.0,2018-04-17 18:43:58
756,141810,709050.0,2018-04-17 18:43:59.050000
757,141956,709780.0,2018-04-17 18:43:59.780000
758,142100,710500.0,2018-04-17 18:44:00.500000
759,142284,711420.0,2018-04-17 18:44:01.420000
760,142485,712425.0,2018-04-17 18:44:02.425000
761,142689,713445.0,2018-04-17 18:44:03.445000
762,142966,714830.0,2018-04-17 18:44:04.830000
763,143166,715830.0,2018-04-17 18:44:05.830000
764,143381,716905.0,2018-04-17 18:44:06.905000
765,143535,717675.0,2018-04-17 18:44:07.675000
766,143753,718765.0,2018-04-17 18:44:08.765000
767,143975,719875.0,2018-04-17 18:44:09.875000
768,144222,721110.0,2018-04-17 18:44:11.110000
769,144473,722365.0,2018-04-17 18:44:12.365000
770,144617,723085.0,2018-04-17 18:44:13.085000
771,144767,723835.0,2018-04-17 18:44:13.835000
772,144996,724980.0,2018-04-17 18:44:14.980000
773,145159,725795.0,2018-04-17 18:44:15.795000
774,145312,726560.0,2018-04-17 18:44:16.560000
775,145461,727305.0,2018-04-17 18:44:17.305000
776,145612,728060.0,2018-04-17 18:44:18.060000
777,145771,728855.0,2018-04-17 18:44:18.855000
778,145923,729615.0,2018-04-17 18:44:19.615000
779,146073,730365.0,2018-04-17 18:44:20.365000
780,146227,731135.0,2018-04-17 18:44:21.135000
781,146404,732020.0,2018-04-17 18:44:22.020000
782,146545,732725.0,2018-04-17 18:44:22.725000
783,146691,733455.0,2018-04-17 18:44:23.455000
784,146924,734620.0,2018-04-17 18:44:24.620000
785,147160,735800.0,2018-04-17 18:44:25.800000
786,147379,736895.0,2018-04-17 18:44:26.895000
787,147536,737680.0,2018-04-17 18:44:27.680000
788,147686,738430.0,2018-04-17 18:44:28.430000
789,147845,739225.0,2018-04-17 18:44:29.225000
790,147998,739990.0,2018-04-17 18:44:29.990000
791,148171,740855.0,2018-04-17 18:44:30.855000
792,148310,741550.0,2018-04-17 18:44:31.550000
793,148534,742670.0,2018-04-17 18:44:32.670000
794,148703,743515.0,2018-04-17 18:44:33.515000
795,148898,744490.0,2018-04-17 18:44:34.490000
796,149148,745740.0,2018-04-17 18:44:35.740000
797,149362,746810.0,2018-04-17 18:44:36.810000
798,149516,747580.0,2018-04-17 18:44:37.580000
799,149672,748360.0,2018-04-17 18:44:38.360000
800,149865,749325.0,2018-04-17 18:44:39.325000
801,150079,750395.0,2018-04-17 18:44:40.395000
802,150245,751225.0,2018-04-17 18:44:41.225000
803,150465,752325.0,2018-04-17 18:44:42.325000
804,150678,753390.0,2018-04-17 18:44:43.390000
805,150859,754295.0,2018-04-17 18:44:44.295000
806,151045,755225.0,2018-04-17 18:44:45.225000
807,151188,755940.0,2018-04-17 18:44:45.940000
808,151351,756755.0,2018-04-17 18:44:46.755000
809,151582,757910.0,2018-04-17 18:44:47.910000
810,151723,758615.0,2018-04-17 18:44:48.615000
811,151908,759540.0,2018-04-17 18:44:49.540000
812,152093,760465.0,2018-04-17 18:44:50.465000
813,152307,761535.0,2018-04-17 18:44:51.535000
814,152497,762485.0,2018-04-17 18:44:52.485000
815,152667,763335.0,2018-04-17 18:44:53.335000
816,152854,764270.0,2018-04-17 18:44:54.270000
817,153043,765215.0,2018-04-17 18:44:55.215000
818,153232,766160.0,2018-04-17 18:44:56.160000
819,153374,766870.0,2018-04-17 18:44:56.870000
820,153524,767620.0,2018-04-17 18:44:57.620000
821,153681,768405.0,2018-04-17 18:44:58.405000
822,153897,769485.0,2018-04-17 18:44:59.485000
823,154097,770485.0,2018-04-17 18:45:00.485000
824,154266,771330.0,2018-04-17 18:45:01.330000
825,154470,772350.0,2018-04-17 18:45:02.350000
826,154664,773320.0,2018-04-17 18:45:03.320000
827,154874,774370.0,2018-04-17 18:45:04.370000
828,155068,775340.0,2018-04-17 18:45:05.340000
829,155249,776245.0,2018-04-17 18:45:06.245000
830,155438,777190.0,2018-04-17 18:45:07.190000
831,155619,778095.0,2018-04-17 18:45:08.095000
832,155808,779040.0,2018-04-17 18:45:09.040000
833,155945,779725.0,2018-04-17 18:45:09.725000
834,156124,780620.0,2018-04-17 18:45:10.620000
835,156282,781410.0,2018-04-17 18:45:11.410000
836,156469,782345.0,2018-04-17 18:45:12.345000
837,156661,783305.0,2018-04-17 18:45:13.305000
838,156819,784095.0,2018-04-17 18:45:14.095000
839,157004,785020.0,2018-04-17 18:45:15.020000
840,157188,785940.0,2018-04-17 18:45:15.940000
841,157366,786830.0,2018-04-17 18:45:16.830000
842,157518,787590.0,2018-04-17 18:45:17.590000
843,157670,788350.0,2018-04-17 18:45:18.350000
844,157823,789115.0,2018-04-17 18:45:19.115000
845,157978,789890.0,2018-04-17 18:45:19.890000
846,158137,790685.0,2018-04-17 18:45:20.685000
847,158287,791435.0,2018-04-17 18:45:21.435000
848,158425,792125.0,2018-04-17 18:45:22.125000
849,158638,793190.0,2018-04-17 18:45:23.190000
850,158815,794075.0,2018-04-17 18:45:24.075000
851,159047,795235.0,2018-04-17 18:45:25.235000
852,159186,795930.0,2018-04-17 18:45:25.930000
853,159425,797125.0,2018-04-17 18:45:27.125000
854,159608,798040.0,2018-04-17 18:45:28.040000
855,159817,799085.0,2018-04-17 18:45:29.085000
856,159954,799770.0,2018-04-17 18:45:29.770000
857,160145,800725.0,2018-04-17 18:45:30.725000
858,160360,801800.0,2018-04-17 18:45:31.800000
859,160500,802500.0,2018-04-17 18:45:32.500000
860,160673,803365.0,2018-04-17 18:45:33.365000
861,160893,804465.0,2018-04-17 18:45:34.465000
862,161091,805455.0,2018-04-17 18:45:35.455000
863,161261,806305.0,2018-04-17 18:45:36.305000
864,161421,807105.0,2018-04-17 18:45:37.105000
865,161670,808350.0,2018-04-17 18:45:38.350000
866,161863,809315.0,2018-04-17 18:45:39.315000
867,162041,810205.0,2018-04-17 18:45:40.205000
868,162207,811035.0,2018-04-17 18:45:41.035000
869,162388,811940.0,2018-04-17 18:45:41.940000
870,162601,813005.0,2018-04-17 18:45:43.005000
871,162807,814035.0,2018-04-17 18:45:44.035000
872,163030,815150.0,2018-04-17 18:45:45.150000
873,163219,816095.0,2018-04-17 18:45:46.095000
874,163379,816895.0,2018-04-17 18:45:46.895000
875,163561,817805.0,2018-04-17 18:45:47.805000
876,163741,818705.0,2018-04-17 18:45:48.705000
877,163929,819645.0,2018-04-17 18:45:49.645000
878,164073,820365.0,2018-04-17 18:45:50.365000
879,164304,821520.0,2018-04-17 18:45:51.520000
880,164468,822340.0,2018-04-17 18:45:52.340000
881,164631,823155.0,2018-04-17 18:45:53.155000
882,164771,823855.0,2018-04-17 18:45:53.855000
883,164976,824880.0,2018-04-17 18:45:54.880000
884,165158,825790.0,2018-04-17 18:45:55.790000
885,165307,826535.0,2018-04-17 18:45:56.535000
886,165514,827570.0,2018-04-17 18:45:57.570000
887,165708,828540.0,2018-04-17 18:45:58.540000
888,165851,829255.0,2018-04-17 18:45:59.255000
889,166047,830235.0,2018-04-17 18:46:00.235000
890,166251,831255.0,2018-04-17 18:46:01.255000
891,166451,832255.0,2018-04-17 18:46:02.255000
892,166678,833390.0,2018-04-17 18:46:03.390000
893,166836,834180.0,2018-04-17 18:46:04.180000
894,167023,835115.0,2018-04-17 18:46:05.115000
895,167221,836105.0,2018-04-17 18:46:06.105000
896,167396,836980.0,2018-04-17 18:46:06.980000
897,167628,838140.0,2018-04-17 18:46:08.140000
898,167832,839160.0,2018-04-17 18:46:09.160000
899,168038,840190.0,2018-04-17 18:46:10.190000
900,168268,841340.0,2018-04-17 18:46:11.340000
901,168475,842375.0,2018-04-17 18:46:12.375000
902,168707,843535.0,2018-04-17 18:46:13.535000
903,168938,844690.0,2018-04-17 18:46:14.690000
904,169100,845500.0,2018-04-17 18:46:15.500000
905,169323,846615.0,2018-04-17 18:46:16.615000
906,169504,847520.0,2018-04-17 18:46:17.520000
907,169747,848735.0,2018-04-17 18:46:18.735000
908,169958,849790.0,2018-04-17 18:46:19.790000
909,170164,850820.0,2018-04-17 18:46:20.820000
910,170362,851810.0,2018-04-17 18:46:21.810000
911,170511,852555.0,2018-04-17 18:46:22.555000
912,170677,853385.0,2018-04-17 18:46:23.385000
913,170817,854085.0,2018-04-17 18:46:24.085000
914,170974,854870.0,2018-04-17 18:46:24.870000
915,171124,855620.0,2018-04-17 18:46:25.620000
916,171350,856750.0,2018-04-17 18:46:26.750000
917,171570,857850.0,2018-04-17 18:46:27.850000
918,171736,858680.0,2018-04-17 18:46:28.680000
919,171926,859630.0,2018-04-17 18:46:29.630000
920,172097,860485.0,2018-04-17 18:46:30.485000
921,172239,861195.0,2018-04-17 18:46:31.195000
922,172453,862265.0,2018-04-17 18:46:32.265000
923,172626,863130.0,2018-04-17 18:46:33.130000
924,172812,864060.0,2018-04-17 18:46:34.060000
925,172973,864865.0,2018-04-17 18:46:34.865000
926,173110,865550.0,2018-04-17 18:46:35.550000
927,173321,866605.0,2018-04-17 18:46:36.605000
928,173486,867430.0,2018-04-17 18:46:37.430000
929,173746,868730.0,2018-04-17 18:46:38.730000
930,173919,869595.0,2018-04-17 18:46:39.595000
931,174061,870305.0,2018-04-17 18:46:40.305000
932,174277,871385.0,2018-04-17 18:46:41.385000
933,174476,872380.0,2018-04-17 18:46:42.380000
934,174684,873420.0,2018-04-17 18:46:43.420000
935,174917,874585.0,2018-04-17 18:46:44.585000
936,175092,875460.0,2018-04-17 18:46:45.460000
937,175247,876235.0,2018-04-17 18:46:46.235000
938,175400,877000.0,2018-04-17 18:46:47
939,175627,878135.0,2018-04-17 18:46:48.135000
940,175838,879190.0,2018-04-17 18:46:49.190000
941,175989,879945.0,2018-04-17 18:46:49.945000
942,176229,881145.0,2018-04-17 18:46:51.145000
943,176427,882135.0,2018-04-17 18:46:52.135000
944,176627,883135.0,2018-04-17 18:46:53.135000
945,176763,883815.0,2018-04-17 18:46:53.815000
946,176907,884535.0,2018-04-17 18:46:54.535000
947,177111,885555.0,2018-04-17 18:46:55.555000
948,177245,886225.0,2018-04-17 18:46:56.225000
949,177396,886980.0,2018-04-17 18:46:56.980000
950,177562,887810.0,2018-04-17 18:46:57.810000
951,177756,888780.0,2018-04-17 18:46:58.780000
952,177938,889690.0,2018-04-17 18:46:59.690000
953,178113,890565.0,2018-04-17 18:47:00.565000
954,178311,891555.0,2018-04-17 18:47:01.555000
955,178502,892510.0,2018-04-17 18:47:02.510000
956,178688,893440.0,2018-04-17 18:47:03.440000
957,178887,894435.0,2018-04-17 18:47:04.435000
958,179099,895495.0,2018-04-17 18:47:05.495000
959,179286,896430.0,2018-04-17 18:47:06.430000
960,179489,897445.0,2018-04-17 18:47:07.445000
961,179653,898265.0,2018-04-17 18:47:08.265000
962,179795,898975.0,2018-04-17 18:47:08.975000
963,180030,900150.0,2018-04-17 18:47:10.150000
964,180231,901155.0,2018-04-17 18:47:11.155000
965,180398,901990.0,2018-04-17 18:47:11.990000
966,180558,902790.0,2018-04-17 18:47:12.790000
967,180732,903660.0,2018-04-17 18:47:13.660000
968,180969,904845.0,2018-04-17 18:47:14.845000
969,181194,905970.0,2018-04-17 18:47:15.970000
970,181408,907040.0,2018-04-17 18:47:17.040000
971,181620,908100.0,2018-04-17 18:47:18.100000
972,181831,909155.0,2018-04-17 18:47:19.155000
973,181988,909940.0,2018-04-17 18:47:19.940000
974,182224,911120.0,2018-04-17 18:47:21.120000
975,182387,911935.0,2018-04-17 18:47:21.935000
