peak_order,sample_index,milliseconds,timestamp
538,100439,502195.0,2018-04-17 18:40:32.195000
539,100690,503450.0,2018-04-17 18:40:33.450000
540,100854,504270.0,2018-04-17 18:40:34.270000
541,100992,504960.0,2018-04-17 18:40:34.960000
542,101147,505735.0,2018-04-17 18:40:35.735000
543,101293,506465.0,2018-04-17 18:40:36.465000
544,101512,507560.0,2018-04-17 18:40:37.560000
545,101670,508350.0,2018-04-17 18:40:38.350000
546,101855,509275.0,2018-04-17 18:40:39.275000
547,102115,510575.0,2018-04-17 18:40:40.575000
548,102290,511450.0,2018-04-17 18:40:41.450000
549,102468,512340.0,2018-04-17 18:40:42.340000
550,102650,513250.0,2018-04-17 18:40:43.250000
551,102808,514040.0,2018-04-17 18:40:44.040000
552,102955,514775.0,2018-04-17 18:40:44.775000
553,103183,515915.0,2018-04-17 18:40:45.915000
554,103329,516645.0,2018-04-17 18:40:46.645000
555,103484,517420.0,2018-04-17 18:40:47.420000
556,103671,518355.0,2018-04-17 18:40:48.355000
557,103817,519085.0,2018-04-17 18:40:49.085000
558,103977,519885.0,2018-04-17 18:40:49.885000
559,104129,520645.0,2018-04-17 18:40:50.645000
560,104355,521775.0,2018-04-17 18:40:51.775000
561,104548,522740.0,2018-04-17 18:40:52.740000
562,104799,523995.0,2018-04-17 18:40:53.995000
563,104998,524990.0,2018-04-17 18:40:54.990000
564,105139,525695.0,2018-04-17 18:40:55.695000
565,105301,526505.0,2018-04-17 18:40:56.505000
566,105516,527580.0,2018-04-17 18:40:57.580000
567,105669,528345.0,2018-04-17 18:40:58.345000
568,105821,529105.0,2018-04-17 18:40:59.105000
569,106012,530060.0,2018-04-17 18:41:00.060000
570,106170,530850.0,2018-04-17 18:41:00.850000
571,106316,531580.0,2018-04-17 18:41:01.580000
572,106465,532325.0,2018-04-17 18:41:02.325000
573,106677,533385.0,2018-04-17 18:41:03.385000
574,106902,534510.0,2018-04-17 18:41:04.510000
575,107071,535355.0,2018-04-17 18:41:05.355000
576,107304,536520.0,2018-04-17 18:41:06.520000
577,107512,537560.0,2018-04-17 18:41:07.560000
578,107705,538525.0,2018-04-17 18:41:08.525000
579,107877,539385.0,2018-04-17 18:41:09.385000
580,108075,540375.0,2018-04-17 18:41:10.375000
581,108232,541160.0,2018-04-17 18:41:11.160000
582,108386,541930.0,2018-04-17 18:41:11.930000
583,108534,542670.0,2018-04-17 18:41:12.670000
584,108686,543430.0,2018-04-17 18:41:13.430000
585,108838,544190.0,2018-04-17 18:41:14.190000
586,109074,545370.0,2018-04-17 18:41:15.370000
587,109222,546110.0,2018-04-17 18:41:16.110000
588,109425,547125.0,2018-04-17 18:41:17.125000
589,109652,548260.0,2018-04-17 18:41:18.260000
590,109837,549185.0,2018-04-17 18:41:19.185000
591,110052,550260.0,2018-04-17 18:41:20.260000
592,110211,551055.0,2018-04-17 18:41:21.055000
593,110350,551750.0,2018-04-17 18:41:21.750000
594,110543,552715.0,2018-04-17 18:41:22.715000
595,110710,553550.0,2018-04-17 18:41:23.550000
596,110933,554665.0,2018-04-17 18:41:24.665000
597,111143,555715.0,2018-04-17 18:41:25.715000
598,111367,556835.0,2018-04-17 18:41:26.835000
599,111566,557830.0,2018-04-17 18:41:27.830000
600,111755,558775.0,2018-04-17 18:41:28.775000
601,111943,559715.0,2018-04-17 18:41:29.715000
602,112164,560820.0,2018-04-17 18:41:30.820000
603,112325,561625.0,2018-04-17 18:41:31.625000
604,112478,562390.0,2018-04-17 18:41:32.390000
605,112676,563380.0,2018-04-17 18:41:33.380000
606,112909,564545.0,2018-04-17 18:41:34.545000
607,113113,565565.0,2018-04-17 18:41:35.565000
608,113306,566530.0,2018-04-17 18:41:36.530000
609,113443,567215.0,2018-04-17 18:41:37.215000
610,113700,568500.0,2018-04-17 18:41:38.500000
611,113829,569145.0,2018-04-17 18:41:39.145000
612,113971,569855.0,2018-04-17 18:41:39.855000
613,114131,570655.0,2018-04-17 18:41:40.655000
614,114287,571435.0,2018-04-17 18:41:41.435000
615,114489,572445.0,2018-04-17 18:41:42.445000
616,114671,573355.0,2018-04-17 18:41:43.355000
617,114817,574085.0,2018-04-17 18:41:44.085000
618,114987,574935.0,2018-04-17 18:41:44.935000
619,115202,576010.0,2018-04-17 18:41:46.010000
620,115357,576785.0,2018-04-17 18:41:46.785000
621,115507,577535.0,2018-04-17 18:41:47.535000
622,115656,578280.0,2018-04-17 18:41:48.280000
623,115814,579070.0,2018-04-17 18:41:49.070000
624,116046,580230.0,2018-04-17 18:41:50.230000
625,116185,580925.0,2018-04-17 18:41:50.925000
626,116347,581735.0,2018-04-17 18:41:51.735000
627,116610,583050.0,2018-04-17 18:41:53.050000
628,116762,583810.0,2018-04-17 18:41:53.810000
629,116919,584595.0,2018-04-17 18:41:54.595000
630,117068,585340.0,2018-04-17 18:41:55.340000
631,117233,586165.0,2018-04-17 18:41:56.165000
632,117471,587355.0,2018-04-17 18:41:57.355000
633,117684,588420.0,2018-04-17 18:41:58.420000
634,117884,589420.0,2018-04-17 18:41:59.420000
635,118077,590385.0,2018-04-17 18:42:00.385000
636,118309,591545.0,2018-04-17 18:42:01.545000
637,118536,592680.0,2018-04-17 18:42:02.680000
638,118683,593415.0,2018-04-17 18:42:03.415000
639,118829,594145.0,2018-04-17 18:42:04.145000
640,119005,595025.0,2018-04-17 18:42:05.025000
641,119226,596130.0,2018-04-17 18:42:06.130000
642,119464,597320.0,2018-04-17 18:42:07.320000
643,119659,598295.0,2018-04-17 18:42:08.295000
644,119878,599390.0,2018-04-17 18:42:09.390000
645,120051,600255.0,2018-04-17 18:42:10.255000
646,120227,601135.0,2018-04-17 18:42:11.135000
647,120432,602160.0,2018-04-17 18:42:12.160000
648,120599,602995.0,2018-04-17 18:42:12.995000
649,120816,604080.0,2018-04-17 18:42:14.080000
650,121022,605110.0,2018-04-17 18:42:15.110000
651,121224,606120.0,2018-04-17 18:42:16.120000
652,121502,607510.0,2018-04-17 18:42:17.510000
653,121687,608435.0,2018-04-17 18:42:18.435000
654,121826,609130.0,2018-04-17 18:42:19.130000
655,122088,610440.0,2018-04-17 18:42:20.440000
656,122302,611510.0,2018-04-17 18:42:21.510000
657,122542,612710.0,2018-04-17 18:42:22.710000
658,122692,613460.0,2018-04-17 18:42:23.460000
659,122899,614495.0,2018-04-17 18:42:24.495000
660,123090,615450.0,2018-04-17 18:42:25.450000
661,123340,616700.0,2018-04-17 18:42:26.700000
662,123588,617940.0,2018-04-17 18:42:27.940000
663,123811,619055.0,2018-04-17 18:42:29.055000
664,123981,619905.0,2018-04-17 18:42:29.905000
665,124173,620865.0,2018-04-17 18:42:30.865000
666,124353,621765.0,2018-04-17 18:42:31.765000
667,124506,622530.0,2018-04-17 18:42:32.530000
668,124699,623495.0,2018-04-17 18:42:33.495000
669,124907,624535.0,2018-04-17 18:42:34.535000
670,125098,625490.0,2018-04-17 18:42:35.490000
671,125248,626240.0,2018-04-17 18:42:36.240000
672,125433,627165.0,2018-04-17 18:42:37.165000
673,125613,628065.0,2018-04-17 18:42:38.065000
674,125847,629235.0,2018-04-17 18:42:39.235000
675,126056,630280.0,2018-04-17 18:42:40.280000
676,126193,630965.0,2018-04-17 18:42:40.965000
677,126340,631700.0,2018-04-17 18:42:41.700000
678,126491,632455.0,2018-04-17 18:42:42.455000
679,126696,633480.0,2018-04-17 18:42:43.480000
680,126948,634740.0,2018-04-17 18:42:44.740000
681,127098,635490.0,2018-04-17 18:42:45.490000
682,127341,636705.0,2018-04-17 18:42:46.705000
683,127560,637800.0,2018-04-17 18:42:47.800000
684,127824,639120.0,2018-04-17 18:42:49.120000
685,127959,639795.0,2018-04-17 18:42:49.795000
686,128152,640760.0,2018-04-17 18:42:50.760000
687,128371,641855.0,2018-04-17 18:42:51.855000
688,128562,642810.0,2018-04-17 18:42:52.810000
689,128728,643640.0,2018-04-17 18:42:53.640000
690,128878,644390.0,2018-04-17 18:42:54.390000
691,129028,645140.0,2018-04-17 18:42:55.140000
692,129182,645910.0,2018-04-17 18:42:55.910000
693,129344,646720.0,2018-04-17 18:42:56.720000
694,129547,647735.0,2018-04-17 18:42:57.735000
695,129779,648895.0,2018-04-17 18:42:58.895000
696,129960,649800.0,2018-04-17 18:42:59.800000
697,130106,650530.0,2018-04-17 18:43:00.530000
698,130253,651265.0,2018-04-17 18:43:01.265000
699,130406,652030.0,2018-04-17 18:43:02.030000
700,130569,652845.0,2018-04-17 18:43:02.845000
701,130711,653555.0,2018-04-17 18:43:03.555000
702,130930,654650.0,2018-04-17 18:43:04.650000
703,131095,655475.0,2018-04-17 18:43:05.475000
704,131251,656255.0,2018-04-17 18:43:06.255000
705,131401,657005.0,2018-04-17 18:43:07.005000
706,131558,657790.0,2018-04-17 18:43:07.790000
707,131720,658600.0,2018-04-17 18:43:08.600000
708,131864,659320.0,2018-04-17 18:43:09.320000
709,132054,660270.0,2018-04-17 18:43:10.270000
710,132252,661260.0,2018-04-17 18:43:11.260000
711,132477,662385.0,2018-04-17 18:43:12.385000
712,132637,663185.0,2018-04-17 18:43:13.185000
713,132850,664250.0,2018-04-17 18:43:14.250000
714,133049,665245.0,2018-04-17 18:43:15.245000
715,133195,665975.0,2018-04-17 18:43:15.975000
716,133362,666810.0,2018-04-17 18:43:16.810000
717,133523,667615.0,2018-04-17 18:43:17.615000
718,133676,668380.0,2018-04-17 18:43:18.380000
719,133829,669145.0,2018-04-17 18:43:19.145000
720,133983,669915.0,2018-04-17 18:43:19.915000
721,134135,670675.0,2018-04-17 18:43:20.675000
722,134290,671450.0,2018-04-17 18:43:21.450000
723,134442,672210.0,2018-04-17 18:43:22.210000
724,134597,672985.0,2018-04-17 18:43:22.985000
725,134753,673765.0,2018-04-17 18:43:23.765000
726,134902,674510.0,2018-04-17 18:43:24.510000
727,135109,675545.0,2018-04-17 18:43:25.545000
728,135332,676660.0,2018-04-17 18:43:26.660000
729,135542,677710.0,2018-04-17 18:43:27.710000
730,135728,678640.0,2018-04-17 18:43:28.640000
731,135985,679925.0,2018-04-17 18:43:29.925000
732,136140,680700.0,2018-04-17 18:43:30.700000
733,136359,681795.0,2018-04-17 18:43:31.795000
734,136579,682895.0,2018-04-17 18:43:32.895000
735,136790,683950.0,2018-04-17 18:43:33.950000
736,136940,684700.0,2018-04-17 18:43:34.700000
737,137113,685565.0,2018-04-17 18:43:35.565000
738,137345,686725.0,2018-04-17 18:43:36.725000
739,137535,687675.0,2018-04-17 18:43:37.675000
740,137810,689050.0,2018-04-17 18:43:39.050000
741,138057,690285.0,2018-04-17 18:43:40.285000
742,138267,691335.0,2018-04-17 18:43:41.335000
743,138431,692155.0,2018-04-17 18:43:42.155000
744,138628,693140.0,2018-04-17 18:43:43.140000
745,138796,693980.0,2018-04-17 18:43:43.980000
746,138984,694920.0,2018-04-17 18:43:44.920000
747,139121,695605.0,2018-04-17 18:43:45.605000
748,139348,696740.0,2018-04-17 18:43:46.740000
749,139564,697820.0,2018-04-17 18:43:47.820000
750,139727,698635.0,2018-04-17 18:43:48.635000
751,139955,699775.0,2018-04-17 18:43:49.775000
752,140139,700695.0,2018-04-17 18:43:50.695000
753,140328,701640.0,2018-04-17 18:43:51.640000
754,140481,702405.0,2018-04-17 18:43:52.405000
755,140669,703345.0,2018-04-17 18:43:53.345000
756,140880,704400.0,2018-04-17 18:43:54.400000
757,141058,705290.0,2018-04-17 18:43:55.290000
758,141290,706450.0,2018-04-17 18:43:56.450000
759,141449,707245.0,2018-04-17 18:43:57.245000
760,141601,708005.0,2018-04-17 18:43:58.005000
761,141811,709055.0,2018-04-17 18:43:59.055000
762,141958,709790.0,2018-04-17 18:43:59.790000
763,142102,710510.0,2018-04-17 18:44:00.510000
764,142286,711430.0,2018-04-17 18:44:01.430000
765,142487,712435.0,2018-04-17 18:44:02.435000
766,142691,713455.0,2018-04-17 18:44:03.455000
767,142967,714835.0,2018-04-17 18:44:04.835000
768,143167,715835.0,2018-04-17 18:44:05.835000
769,143383,716915.0,2018-04-17 18:44:06.915000
770,143536,717680.0,2018-04-17 18:44:07.680000
771,143754,718770.0,2018-04-17 18:44:08.770000
772,143977,719885.0,2018-04-17 18:44:09.885000
773,144223,721115.0,2018-04-17 18:44:11.115000
774,144474,722370.0,2018-04-17 18:44:12.370000
775,144619,723095.0,2018-04-17 18:44:13.095000
776,144768,723840.0,2018-04-17 18:44:13.840000
777,144998,724990.0,2018-04-17 18:44:14.990000
778,145161,725805.0,2018-04-17 18:44:15.805000
779,145313,726565.0,2018-04-17 18:44:16.565000
780,145463,727315.0,2018-04-17 18:44:17.315000
781,145613,728065.0,2018-04-17 18:44:18.065000
782,145772,728860.0,2018-04-17 18:44:18.860000
783,145925,729625.0,2018-04-17 18:44:19.625000
784,146075,730375.0,2018-04-17 18:44:20.375000
785,146228,731140.0,2018-04-17 18:44:21.140000
786,146406,732030.0,2018-04-17 18:44:22.030000
787,146547,732735.0,2018-04-17 18:44:22.735000
788,146693,733465.0,2018-04-17 18:44:23.465000
789,146925,734625.0,2018-04-17 18:44:24.625000
790,147161,735805.0,2018-04-17 18:44:25.805000
791,147255,736275.0,2018-04-17 18:44:26.275000
792,147380,736900.0,2018-04-17 18:44:26.900000
793,147538,737690.0,2018-04-17 18:44:27.690000
794,147687,738435.0,2018-04-17 18:44:28.435000
795,147847,739235.0,2018-04-17 18:44:29.235000
796,148000,740000.0,2018-04-17 18:44:30
797,148173,740865.0,2018-04-17 18:44:30.865000
798,148312,741560.0,2018-04-17 18:44:31.560000
799,148535,742675.0,2018-04-17 18:44:32.675000
800,148704,743520.0,2018-04-17 18:44:33.520000
801,148900,744500.0,2018-04-17 18:44:34.500000
802,149149,745745.0,2018-04-17 18:44:35.745000
803,149364,746820.0,2018-04-17 18:44:36.820000
804,149518,747590.0,2018-04-17 18:44:37.590000
805,149674,748370.0,2018-04-17 18:44:38.370000
806,149866,749330.0,2018-04-17 18:44:39.330000
807,150080,750400.0,2018-04-17 18:44:40.400000
808,150246,751230.0,2018-04-17 18:44:41.230000
809,150466,752330.0,2018-04-17 18:44:42.330000
810,150680,753400.0,2018-04-17 18:44:43.400000
811,150860,754300.0,2018-04-17 18:44:44.300000
812,151047,755235.0,2018-04-17 18:44:45.235000
813,151190,755950.0,2018-04-17 18:44:45.950000
814,151353,756765.0,2018-04-17 18:44:46.765000
815,151583,757915.0,2018-04-17 18:44:47.915000
816,151725,758625.0,2018-04-17 18:44:48.625000
817,151910,759550.0,2018-04-17 18:44:49.550000
818,152095,760475.0,2018-04-17 18:44:50.475000
819,152308,761540.0,2018-04-17 18:44:51.540000
820,152498,762490.0,2018-04-17 18:44:52.490000
821,152669,763345.0,2018-04-17 18:44:53.345000
822,152855,764275.0,2018-04-17 18:44:54.275000
823,153045,765225.0,2018-04-17 18:44:55.225000
824,153233,766165.0,2018-04-17 18:44:56.165000
825,153375,766875.0,2018-04-17 18:44:56.875000
826,153526,767630.0,2018-04-17 18:44:57.630000
827,153683,768415.0,2018-04-17 18:44:58.415000
828,153898,769490.0,2018-04-17 18:44:59.490000
829,154098,770490.0,2018-04-17 18:45:00.490000
830,154267,771335.0,2018-04-17 18:45:01.335000
831,154471,772355.0,2018-04-17 18:45:02.355000
832,154665,773325.0,2018-04-17 18:45:03.325000
833,154876,774380.0,2018-04-17 18:45:04.380000
834,155069,775345.0,2018-04-17 18:45:05.345000
835,155250,776250.0,2018-04-17 18:45:06.250000
836,155439,777195.0,2018-04-17 18:45:07.195000
837,155620,778100.0,2018-04-17 18:45:08.100000
838,155810,779050.0,2018-04-17 18:45:09.050000
839,155947,779735.0,2018-04-17 18:45:09.735000
840,156125,780625.0,2018-04-17 18:45:10.625000
841,156283,781415.0,2018-04-17 18:45:11.415000
842,156471,782355.0,2018-04-17 18:45:12.355000
843,156663,783315.0,2018-04-17 18:45:13.315000
844,156821,784105.0,2018-04-17 18:45:14.105000
845,157005,785025.0,2018-04-17 18:45:15.025000
846,157189,785945.0,2018-04-17 18:45:15.945000
847,157367,786835.0,2018-04-17 18:45:16.835000
848,157519,787595.0,2018-04-17 18:45:17.595000
849,157672,788360.0,2018-04-17 18:45:18.360000
850,157825,789125.0,2018-04-17 18:45:19.125000
851,157979,789895.0,2018-04-17 18:45:19.895000
852,158139,790695.0,2018-04-17 18:45:20.695000
853,158288,791440.0,2018-04-17 18:45:21.440000
854,158426,792130.0,2018-04-17 18:45:22.130000
855,158523,792615.0,2018-04-17 18:45:22.615000
856,158639,793195.0,2018-04-17 18:45:23.195000
857,158817,794085.0,2018-04-17 18:45:24.085000
858,159049,795245.0,2018-04-17 18:45:25.245000
859,159187,795935.0,2018-04-17 18:45:25.935000
860,159426,797130.0,2018-04-17 18:45:27.130000
861,159609,798045.0,2018-04-17 18:45:28.045000
862,159818,799090.0,2018-04-17 18:45:29.090000
863,159956,799780.0,2018-04-17 18:45:29.780000
864,160146,800730.0,2018-04-17 18:45:30.730000
865,160361,801805.0,2018-04-17 18:45:31.805000
866,160502,802510.0,2018-04-17 18:45:32.510000
867,160675,803375.0,2018-04-17 18:45:33.375000
868,160895,804475.0,2018-04-17 18:45:34.475000
869,161092,805460.0,2018-04-17 18:45:35.460000
870,161263,806315.0,2018-04-17 18:45:36.315000
871,161423,807115.0,2018-04-17 18:45:37.115000
872,161672,808360.0,2018-04-17 18:45:38.360000
873,161864,809320.0,2018-04-17 18:45:39.320000
874,162042,810210.0,2018-04-17 18:45:40.210000
875,162209,811045.0,2018-04-17 18:45:41.045000
876,162389,811945.0,2018-04-17 18:45:41.945000
877,162602,813010.0,2018-04-17 18:45:43.010000
878,162809,814045.0,2018-04-17 18:45:44.045000
879,163032,815160.0,2018-04-17 18:45:45.160000
880,163220,816100.0,2018-04-17 18:45:46.100000
881,163381,816905.0,2018-04-17 18:45:46.905000
882,163562,817810.0,2018-04-17 18:45:47.810000
883,163743,818715.0,2018-04-17 18:45:48.715000
884,163930,819650.0,2018-04-17 18:45:49.650000
885,164074,820370.0,2018-04-17 18:45:50.370000
886,164305,821525.0,2018-04-17 18:45:51.525000
887,164470,822350.0,2018-04-17 18:45:52.350000
888,164632,823160.0,2018-04-17 18:45:53.160000
889,164773,823865.0,2018-04-17 18:45:53.865000
890,164978,824890.0,2018-04-17 18:45:54.890000
891,165159,825795.0,2018-04-17 18:45:55.795000
892,165309,826545.0,2018-04-17 18:45:56.545000
893,165516,827580.0,2018-04-17 18:45:57.580000
894,165709,828545.0,2018-04-17 18:45:58.545000
895,165852,829260.0,2018-04-17 18:45:59.260000
896,166048,830240.0,2018-04-17 18:46:00.240000
897,166252,831260.0,2018-04-17 18:46:01.260000
898,166453,832265.0,2018-04-17 18:46:02.265000
899,166679,833395.0,2018-04-17 18:46:03.395000
900,166837,834185.0,2018-04-17 18:46:04.185000
901,167025,835125.0,2018-04-17 18:46:05.125000
902,167222,836110.0,2018-04-17 18:46:06.110000
903,167398,836990.0,2018-04-17 18:46:06.990000
904,167629,838145.0,2018-04-17 18:46:08.145000
905,167834,839170.0,2018-04-17 18:46:09.170000
906,168039,840195.0,2018-04-17 18:46:10.195000
907,168269,841345.0,2018-04-17 18:46:11.345000
908,168477,842385.0,2018-04-17 18:46:12.385000
909,168708,843540.0,2018-04-17 18:46:13.540000
910,168940,844700.0,2018-04-17 18:46:14.700000
911,169101,845505.0,2018-04-17 18:46:15.505000
912,169324,846620.0,2018-04-17 18:46:16.620000
913,169506,847530.0,2018-04-17 18:46:17.530000
914,169748,848740.0,2018-04-17 18:46:18.740000
915,169959,849795.0,2018-04-17 18:46:19.795000
916,170166,850830.0,2018-04-17 18:46:20.830000
917,170363,851815.0,2018-04-17 18:46:21.815000
918,170513,852565.0,2018-04-17 18:46:22.565000
919,170679,853395.0,2018-04-17 18:46:23.395000
920,170819,854095.0,2018-04-17 18:46:24.095000
921,170975,854875.0,2018-04-17 18:46:24.875000
922,171126,855630.0,2018-04-17 18:46:25.630000
923,171351,856755.0,2018-04-17 18:46:26.755000
924,171572,857860.0,2018-04-17 18:46:27.860000
925,171737,858685.0,2018-04-17 18:46:28.685000
926,171927,859635.0,2018-04-17 18:46:29.635000
927,172098,860490.0,2018-04-17 18:46:30.490000
928,172240,861200.0,2018-04-17 18:46:31.200000
929,172455,862275.0,2018-04-17 18:46:32.275000
930,172627,863135.0,2018-04-17 18:46:33.135000
931,172814,864070.0,2018-04-17 18:46:34.070000
932,172974,864870.0,2018-04-17 18:46:34.870000
933,173111,865555.0,2018-04-17 18:46:35.555000
934,173323,866615.0,2018-04-17 18:46:36.615000
935,173487,867435.0,2018-04-17 18:46:37.435000
936,173748,868740.0,2018-04-17 18:46:38.740000
937,173921,869605.0,2018-04-17 18:46:39.605000
938,174062,870310.0,2018-04-17 18:46:40.310000
939,174279,871395.0,2018-04-17 18:46:41.395000
940,174477,872385.0,2018-04-17 18:46:42.385000
941,174685,873425.0,2018-04-17 18:46:43.425000
942,174918,874590.0,2018-04-17 18:46:44.590000
943,175093,875465.0,2018-04-17 18:46:45.465000
944,175249,876245.0,2018-04-17 18:46:46.245000
945,175401,877005.0,2018-04-17 18:46:47.005000
946,175628,878140.0,2018-04-17 18:46:48.140000
947,175840,879200.0,2018-04-17 18:46:49.200000
948,175990,879950.0,2018-04-17 18:46:49.950000
949,176230,881150.0,2018-04-17 18:46:51.150000
950,176428,882140.0,2018-04-17 18:46:52.140000
951,176628,883140.0,2018-04-17 18:46:53.140000
952,176764,883820.0,2018-04-17 18:46:53.820000
953,176908,884540.0,2018-04-17 18:46:54.540000
954,177112,885560.0,2018-04-17 18:46:55.560000
955,177246,886230.0,2018-04-17 18:46:56.230000
956,177398,886990.0,2018-04-17 18:46:56.990000
957,177563,887815.0,2018-04-17 18:46:57.815000
958,177757,888785.0,2018-04-17 18:46:58.785000
959,177940,889700.0,2018-04-17 18:46:59.700000
960,178114,890570.0,2018-04-17 18:47:00.570000
961,178312,891560.0,2018-04-17 18:47:01.560000
962,178503,892515.0,2018-04-17 18:47:02.515000
963,178690,893450.0,2018-04-17 18:47:03.450000
964,178889,894445.0,2018-04-17 18:47:04.445000
965,179100,895500.0,2018-04-17 18:47:05.500000
966,179288,896440.0,2018-04-17 18:47:06.440000
967,179491,897455.0,2018-04-17 18:47:07.455000
968,179654,898270.0,2018-04-17 18:47:08.270000
969,179797,898985.0,2018-04-17 18:47:08.985000
970,180031,900155.0,2018-04-17 18:47:10.155000
971,180233,901165.0,2018-04-17 18:47:11.165000
972,180400,902000.0,2018-04-17 18:47:12
973,180560,902800.0,2018-04-17 18:47:12.800000
974,180734,903670.0,2018-04-17 18:47:13.670000
975,180971,904855.0,2018-04-17 18:47:14.855000
